,protein,mol_id,label
64138,CHEMBL3358,1839014,1
25384,CHEMBL3465,226377,1
71586,CHEMBL4336,472599,1
55547,CHEMBL4124,299457,1
8374,CHEMBL3066,72311,1
98409,CHEMBL3229,387791,0
48592,CHEMBL322,265279,1
74878,CHEMBL4108,218893,0
86697,CHEMBL1293231,1687385,0
50157,CHEMBL2496,2030791,1
71668,CHEMBL3621,298988,1
56007,CHEMBL3229,387817,0
13803,CHEMBL3996,214215,0
71574,CHEMBL2814,460525,1
65900,CHEMBL3455,603290,0
38936,CHEMBL318,54137,1
21865,CHEMBL326,146706,1
64871,CHEMBL313,449353,1
79467,CHEMBL319,88145,1
53042,CHEMBL3399,921,0
37712,CHEMBL3247,116528,1
83013,CHEMBL4552,2092817,1
878,CHEMBL4280,1631667,1
43876,CHEMBL2871,231046,0
105805,CHEMBL1293238,969170,1
75077,CHEMBL2858,321478,0
45565,CHEMBL338,269495,1
81243,CHEMBL1293231,929358,0
37612,CHEMBL3247,268370,1
27019,CHEMBL263,188061,1
50825,CHEMBL339,94885,1
52127,CHEMBL3369,70403,1
91079,CHEMBL319,88784,1
59657,CHEMBL315,444191,1
79422,CHEMBL4077,55306,1
73904,CHEMBL1075140,1618347,1
68058,CHEMBL3399,1570571,0
100041,CHEMBL265,424874,1
6789,CHEMBL318,604985,1
106384,CHEMBL2567,450433,1
55071,CHEMBL3048,2051955,0
17857,CHEMBL315,677184,0
38678,CHEMBL302,215965,1
3404,CHEMBL2871,1385005,1
81988,CHEMBL1293238,795928,1
81036,CHEMBL3222,1961877,1
2048,CHEMBL3066,214977,0
36402,CHEMBL312,96916,0
23718,CHEMBL2871,164239,0
104472,CHEMBL5102,296794,0
41849,CHEMBL313,95588,0
103765,CHEMBL1293238,824593,1
59928,CHEMBL4077,1178439,1
65098,CHEMBL2391,369136,1
168,CHEMBL270,196957,1
58154,CHEMBL2858,1421432,1
4109,CHEMBL4124,1384702,1
44178,CHEMBL323,231462,0
25704,CHEMBL263,144655,1
23787,CHEMBL3996,214588,0
8104,CHEMBL3247,118076,1
62004,CHEMBL4653,363579,1
101057,CHEMBL4329,451103,1
81107,CHEMBL5313,839842,1
90671,CHEMBL5582,469115,1
103321,CHEMBL1293231,925383,1
44608,CHEMBL3461,118453,0
15245,CHEMBL323,269071,1
77410,CHEMBL339,313139,1
54672,CHEMBL270,609864,0
87390,CHEMBL3199,1517867,0
99360,CHEMBL323,295170,0
81053,CHEMBL4908,2017996,1
61200,CHEMBL1075228,1964690,1
10964,CHEMBL273,36260,1
106355,CHEMBL2331047,913130,1
47954,CHEMBL273,92470,1
84879,CHEMBL285,70919,0
80660,CHEMBL4631,1500483,0
58219,CHEMBL2622,267961,1
13144,CHEMBL318,142516,0
40776,CHEMBL339,186359,0
4214,CHEMBL3037,183694,0
32396,CHEMBL273,137944,1
86570,CHEMBL3933,1168314,1
62681,CHEMBL4027,1568005,1
37512,CHEMBL265,207094,0
15530,CHEMBL2854,45290,1
2018,CHEMBL322,227707,1
77626,CHEMBL4908,2018006,1
70818,CHEMBL2458,610635,1
86162,CHEMBL302,309260,1
97874,CHEMBL1293231,1682487,1
77679,CHEMBL4980,1385485,1
12150,CHEMBL2854,5271,1
79161,CHEMBL1293238,782795,0
21076,CHEMBL4649,280565,1
58405,CHEMBL2564,1975733,1
17029,CHEMBL339,81016,1
85754,CHEMBL302,1279532,1
57143,CHEMBL1293231,923565,1
2040,CHEMBL273,151376,0
69788,CHEMBL4477,576638,1
31242,CHEMBL265,154408,0
27772,CHEMBL339,216743,1
39892,CHEMBL313,208160,1
49524,CHEMBL304,195277,1
70699,CHEMBL2331070,1522685,1
79421,CHEMBL2977,2057214,0
86128,CHEMBL311,414072,1
82486,CHEMBL265,505916,0
84940,CHEMBL3910,486553,1
55341,CHEMBL3910,1137957,1
90629,CHEMBL1293238,884251,1
37784,CHEMBL338,543602,0
92318,CHEMBL313,430358,0
101867,CHEMBL2480,413836,1
68881,CHEMBL273,373609,0
62653,CHEMBL5373,374597,1
57057,CHEMBL273,1150013,1
26539,CHEMBL322,59519,1
76059,CHEMBL273,1424244,1
98017,CHEMBL2363,29859,1
66235,CHEMBL2564,2078700,0
28376,CHEMBL3996,214350,1
72169,CHEMBL3571,501287,1
37520,CHEMBL4825,146521,1
82938,CHEMBL269,101990,0
45361,CHEMBL3614,279790,1
1761,CHEMBL270,157338,1
102696,CHEMBL1938219,1275221,1
97105,CHEMBL276,215225,1
22833,CHEMBL3199,267164,1
96491,CHEMBL313,601178,1
77997,CHEMBL273,557610,0
92204,CHEMBL269,1946797,1
53217,CHEMBL4552,191385,0
70142,CHEMBL3403,1784444,0
28651,CHEMBL338,167743,1
88740,CHEMBL273,1559292,1
60546,CHEMBL1293238,840813,1
75629,CHEMBL2384894,1562339,0
105272,CHEMBL3571,1368269,1
73977,CHEMBL4092,581619,1
78349,CHEMBL3910,566082,0
90014,CHEMBL324,114592,0
14031,CHEMBL2993,1368205,0
103241,CHEMBL2446,299632,1
100205,CHEMBL339,424845,1
84622,CHEMBL5102,304370,0
105307,CHEMBL5387,612368,0
3649,CHEMBL3369,121688,0
19713,CHEMBL339,1386626,1
479,CHEMBL2146350,2025928,1
16308,CHEMBL318,452533,1
98255,CHEMBL2804,25733,0
69303,CHEMBL1293231,752186,1
41699,CHEMBL273,677576,1
77917,CHEMBL3815,1967372,0
5531,CHEMBL4566,295273,1
32195,CHEMBL318,194147,0
54026,CHEMBL3222,149606,0
84461,CHEMBL1255149,1273337,1
86122,CHEMBL3833,2006026,1
62379,CHEMBL3358,1945350,1
54177,CHEMBL2564,1978307,1
102012,CHEMBL1293238,753881,1
63226,CHEMBL326,2053983,1
20384,CHEMBL309,106012,1
96943,CHEMBL5424,1279371,1
103126,CHEMBL273,429293,1
6745,CHEMBL273,216815,1
95176,CHEMBL5353,1514589,0
15434,CHEMBL4554,148665,0
60079,CHEMBL3199,1510334,0
36126,CHEMBL338,295451,1
39315,CHEMBL3066,199400,1
64305,CHEMBL5102,478677,0
28787,CHEMBL309,1387445,0
92899,CHEMBL1255149,1343657,1
71617,CHEMBL338,313648,1
76222,CHEMBL3910,426111,1
82604,CHEMBL311,1581097,0
4878,CHEMBL339,63636,1
87704,CHEMBL6184,686768,0
80943,CHEMBL339,91332,1
97826,CHEMBL2854,1358280,1
53226,CHEMBL5499,1610744,0
22152,CHEMBL270,292126,1
52382,CHEMBL4047,176614,0
48456,CHEMBL4124,182955,1
62905,CHEMBL315,1960222,1
64163,CHEMBL269,324020,1
96676,CHEMBL1293231,952596,1
58356,CHEMBL3815,87882,0
41329,CHEMBL273,284212,1
32462,CHEMBL2577,546416,0
45933,CHEMBL318,1471514,1
65452,CHEMBL3223,6149,1
3899,CHEMBL273,90645,1
76121,CHEMBL3138,1423310,1
68603,CHEMBL3229,1138579,0
35619,CHEMBL3369,52035,1
81207,CHEMBL3621,1546502,1
61743,CHEMBL3072,674575,0
50554,CHEMBL3571,48281,0
105270,CHEMBL2564,1069485,1
88818,CHEMBL313,2058578,0
35928,CHEMBL302,1384877,0
103129,CHEMBL339,224728,1
85320,CHEMBL3199,1623638,0
88905,CHEMBL1075284,1573048,1
43019,CHEMBL3571,119838,1
53776,CHEMBL3996,1730278,1
60956,CHEMBL2564,1975782,1
39427,CHEMBL2993,148221,1
51069,CHEMBL339,9183,1
92217,CHEMBL5669,1612703,1
73494,CHEMBL3066,326247,1
102391,CHEMBL2391,436464,0
21819,CHEMBL3859,39634,1
72448,CHEMBL313,1559441,0
32621,CHEMBL338,1368510,0
55241,CHEMBL2871,239505,0
37940,CHEMBL2336,194773,1
52296,CHEMBL318,106457,0
50857,CHEMBL326,145824,1
69205,CHEMBL1293231,786683,0
44034,CHEMBL3138,152378,1
53091,CHEMBL3037,1559827,1
49219,CHEMBL273,6211,1
100878,CHEMBL2922,1334166,1
21355,CHEMBL2496,1996214,0
65716,CHEMBL307,475409,0
104650,CHEMBL2622,267907,1
59422,CHEMBL339,123804,1
73618,CHEMBL6140,2002229,0
10237,CHEMBL2456,121417,1
90224,CHEMBL2499,1353481,1
43606,CHEMBL318,52938,1
79254,CHEMBL3229,1177147,1
59337,CHEMBL3048,521963,0
90390,CHEMBL4489,2084309,1
8452,CHEMBL269,163206,1
21846,CHEMBL4124,281682,1
43407,CHEMBL313,85785,1
49413,CHEMBL3996,210825,0
72258,CHEMBL2564,305594,0
59581,CHEMBL313,28530,1
79879,CHEMBL3229,2073774,1
63853,CHEMBL4980,590953,1
99252,CHEMBL3066,1732025,1
34767,CHEMBL339,186109,1
5873,CHEMBL2176813,2035250,0
75396,CHEMBL1770046,1143762,1
59413,CHEMBL318,122445,1
92033,CHEMBL1293231,925757,1
42891,CHEMBL257,156319,1
54980,CHEMBL6184,516936,1
59650,CHEMBL2622,1841763,0
52892,CHEMBL4908,1974454,1
58616,CHEMBL3360,469141,1
79788,CHEMBL4552,431238,1
67157,CHEMBL4824,2043252,0
76012,CHEMBL265,2069677,1
92099,CHEMBL2496,1957363,0
90383,CHEMBL4824,478452,1
90855,CHEMBL1293231,925005,1
28143,CHEMBL1075293,1994318,0
21743,CHEMBL270,156619,1
94311,CHEMBL5508,1163941,0
62495,CHEMBL1795180,1560689,1
57828,CHEMBL5373,360564,1
64753,CHEMBL3815,168992,0
67812,CHEMBL4980,2010009,0
104281,CHEMBL4552,1360947,0
100548,CHEMBL3459,1151949,0
83474,CHEMBL2459,493764,1
13667,CHEMBL338,133014,1
5200,CHEMBL2868,195807,0
89282,CHEMBL270,572163,1
67059,CHEMBL2978,413377,0
52097,CHEMBL273,325094,1
84687,CHEMBL5102,472032,0
80877,CHEMBL3858,1847858,1
13483,CHEMBL273,35876,1
37763,CHEMBL324,59519,0
64232,CHEMBL269,1154203,0
61944,CHEMBL5387,1605915,1
28555,CHEMBL4124,17445,1
65573,CHEMBL2383,368536,1
9771,CHEMBL3198,85678,1
85541,CHEMBL4652,457426,1
93649,CHEMBL3199,1558202,1
8860,CHEMBL273,111458,1
5068,CHEMBL304,29046,1
33034,CHEMBL257,223469,0
84218,CHEMBL4329,456849,1
63407,CHEMBL313,410293,1
32397,CHEMBL257,145214,0
52925,CHEMBL6140,562106,1
33733,CHEMBL4566,248747,1
97245,CHEMBL3571,708053,1
30430,CHEMBL313,143844,1
87118,CHEMBL270,559042,1
23629,CHEMBL3602,85792,0
1284,CHEMBL3358,130727,1
63848,CHEMBL2207,1987344,1
65490,CHEMBL3910,369139,1
81672,CHEMBL1293231,1035780,1
20998,CHEMBL4566,84583,0
25616,CHEMBL2871,224802,1
12500,CHEMBL322,237227,0
86366,CHEMBL3329080,1796559,1
81056,CHEMBL2391,1761912,1
43167,CHEMBL2363,130476,0
54475,CHEMBL273,1559425,1
98943,CHEMBL302,499951,0
36862,CHEMBL3358,104579,1
97243,CHEMBL1293238,847274,1
43873,CHEMBL3066,71556,1
39365,CHEMBL3066,1384206,1
65,CHEMBL319,201816,0
54677,CHEMBL265,291623,1
103117,CHEMBL324,242058,0
99283,CHEMBL276,13503,0
11081,CHEMBL1075293,1994249,1
95345,CHEMBL3199,278348,0
30580,CHEMBL3766,195516,1
85083,CHEMBL3758064,2061212,1
93619,CHEMBL3223,299877,1
87297,CHEMBL276,485738,1
40464,CHEMBL269,197472,1
8737,CHEMBL339,1122695,1
55022,CHEMBL3199,1502647,1
74254,CHEMBL5160,1274683,0
58442,CHEMBL2496,460767,1
101501,CHEMBL2868,1798727,1
93085,CHEMBL4047,195265,0
6349,CHEMBL3465,547498,1
102007,CHEMBL4595,335331,0
76087,CHEMBL5102,328504,0
103797,CHEMBL3614,573269,1
70926,CHEMBL3247,1739524,0
94813,CHEMBL4908,1996623,1
68629,CHEMBL6140,2002195,0
54138,CHEMBL3780,361963,0
56596,CHEMBL3858,1847863,0
51169,CHEMBL257,204365,1
91608,CHEMBL322,331115,1
55428,CHEMBL3048,1277132,0
7310,CHEMBL339,219177,0
103967,CHEMBL1293238,951281,0
91237,CHEMBL4595,412334,1
45939,CHEMBL269,1545663,0
36427,CHEMBL2363,1973,1
12044,CHEMBL313,87340,1
3609,CHEMBL269,74088,1
90382,CHEMBL315,63704,0
17359,CHEMBL2363,240938,0
63082,CHEMBL318,197514,1
32898,CHEMBL3358,102367,1
67241,CHEMBL2871,164065,1
36497,CHEMBL3737,1337113,1
25067,CHEMBL2363,19304,0
36156,CHEMBL270,609081,1
85162,CHEMBL1293231,836714,0
99153,CHEMBL1255149,1338589,1
4448,CHEMBL4329,192463,1
2031,CHEMBL3160,170302,1
42071,CHEMBL4124,99212,1
100981,CHEMBL2564,348977,0
58753,CHEMBL3199,676786,1
23373,CHEMBL339,152244,1
92411,CHEMBL269,179258,1
87112,CHEMBL3714704,2042974,1
18688,CHEMBL339,150473,0
82081,CHEMBL330,92441,0
71888,CHEMBL302,309666,1
12120,CHEMBL273,233991,1
1527,CHEMBL273,164555,1
9100,CHEMBL338,1363887,1
20199,CHEMBL2336,236228,1
28984,CHEMBL270,156144,1
65839,CHEMBL4321,17852,0
57963,CHEMBL3815,1732623,0
47836,CHEMBL3859,223936,1
105287,CHEMBL4552,1366038,1
28953,CHEMBL273,60790,1
53559,CHEMBL4980,1747106,1
103978,CHEMBL1293231,879995,0
79093,CHEMBL2564,706236,0
94715,CHEMBL315,361983,1
103473,CHEMBL6140,1997165,0
44798,CHEMBL326,146738,1
4121,CHEMBL3156,269635,1
77686,CHEMBL339,704497,1
32467,CHEMBL4280,1547522,0
42485,CHEMBL304,54571,0
90414,CHEMBL4503,326243,1
58103,CHEMBL1293231,1683054,1
31190,CHEMBL318,36520,0
73909,CHEMBL3571,1473281,1
57888,CHEMBL4329,1426959,1
51216,CHEMBL2496,1996245,1
12838,CHEMBL3459,90861,0
96625,CHEMBL2207,1991295,1
63005,CHEMBL4552,514427,1
76327,CHEMBL1293231,1326292,1
59980,CHEMBL1075280,1163943,1
90871,CHEMBL1795126,1359823,1
23999,CHEMBL270,196876,1
97720,CHEMBL3740,1959038,1
22612,CHEMBL3247,200389,1
97569,CHEMBL5508,1164176,1
65143,CHEMBL3138,401463,1
88935,CHEMBL1075158,1605703,1
67086,CHEMBL3858,1848032,1
91829,CHEMBL3910,1611503,0
82348,CHEMBL3758064,2061215,1
51621,CHEMBL4800,151297,0
14320,CHEMBL4566,293902,0
65577,CHEMBL265,424915,0
100516,CHEMBL339,1248241,1
74809,CHEMBL2851,429411,1
59377,CHEMBL4077,401131,0
68132,CHEMBL3602,165951,0
54863,CHEMBL1293231,895201,1
69393,CHEMBL4124,94286,1
71754,CHEMBL3199,1945815,1
67806,CHEMBL4552,101285,1
97848,CHEMBL3048,689048,0
97350,CHEMBL2073709,1948481,1
93756,CHEMBL1938219,1275215,1
83471,CHEMBL313,415458,1
13696,CHEMBL3223,1925,0
79085,CHEMBL3910,555916,0
54597,CHEMBL1075232,1996426,0
5631,CHEMBL2496,2007093,1
85250,CHEMBL304,324758,0
90593,CHEMBL4489,1544412,0
102564,CHEMBL309,27932,1
73063,CHEMBL3719,1544414,1
92996,CHEMBL1293231,1681942,1
68107,CHEMBL273,367109,1
96512,CHEMBL1293231,874381,1
10870,CHEMBL263,209420,1
54496,CHEMBL2207,1987408,1
92941,CHEMBL3602,1950880,1
87193,CHEMBL2749,223807,0
52325,CHEMBL3996,24332,1
40198,CHEMBL313,287676,0
22809,CHEMBL4321,18407,0
79257,CHEMBL1293231,893065,1
12602,CHEMBL4554,205017,0
100268,CHEMBL1293231,967530,0
82910,CHEMBL2564,397717,1
79117,CHEMBL3766,1385144,1
83551,CHEMBL338,549587,1
42799,CHEMBL338,268893,1
37732,CHEMBL3996,211380,0
62676,CHEMBL1293238,932737,1
59551,CHEMBL273,1264821,1
74489,CHEMBL4027,30818,1
47532,CHEMBL4031,47109,1
25764,CHEMBL326,93337,1
76060,CHEMBL1293238,1033866,1
28247,CHEMBL3199,213185,1
63267,CHEMBL4908,2035247,1
33296,CHEMBL270,1545477,0
98269,CHEMBL319,75749,1
55299,CHEMBL4077,1822711,1
70847,CHEMBL5353,1612692,1
68468,CHEMBL1293231,1688737,1
104282,CHEMBL3037,1923871,1
13987,CHEMBL4566,150643,0
40064,CHEMBL2625,94801,1
32056,CHEMBL273,91969,1
73785,CHEMBL265,470245,0
62549,CHEMBL3322,1829958,0
96788,CHEMBL4908,2035345,1
54590,CHEMBL338,1268827,1
22140,CHEMBL3369,55038,1
104097,CHEMBL329,428528,0
60262,CHEMBL3229,1570523,1
92761,CHEMBL4140,706881,1
13834,CHEMBL322,67202,1
39322,CHEMBL3066,230932,1
69191,CHEMBL3048,1834573,1
106109,CHEMBL322,582239,0
58908,CHEMBL4430,557232,1
34621,CHEMBL3737,237550,1
61989,CHEMBL269,2070988,0
61025,CHEMBL5973,577449,0
70513,CHEMBL2564,397701,0
76472,CHEMBL3602,1178304,1
99497,CHEMBL4552,1366046,1
781,CHEMBL3996,210824,0
62764,CHEMBL3114,1426185,0
12290,CHEMBL4317,91524,1
73683,CHEMBL1293238,845246,1
80989,CHEMBL3910,2054803,1
43185,CHEMBL3614,609090,1
100071,CHEMBL4124,1563497,1
65180,CHEMBL339,487344,0
48898,CHEMBL3199,15839,0
87857,CHEMBL2391,487126,1
93350,CHEMBL270,345508,0
45218,CHEMBL319,226553,1
23638,CHEMBL338,133500,1
66263,CHEMBL4908,2035294,1
88055,CHEMBL1293231,2074065,1
22678,CHEMBL322,79047,0
94267,CHEMBL2724,553019,1
90886,CHEMBL4908,1985518,1
102400,CHEMBL3740,2032278,1
1604,CHEMBL338,543606,1
68323,CHEMBL270,2062641,1
18841,CHEMBL3072,235341,0
69127,CHEMBL4086,2020030,1
93403,CHEMBL5102,471904,1
29240,CHEMBL3360,1385944,0
62196,CHEMBL3229,1615720,0
8118,CHEMBL302,607154,1
50412,CHEMBL269,166787,0
78078,CHEMBL313,1608567,1
66800,CHEMBL3753,1513785,1
62461,CHEMBL338,449219,0
5414,CHEMBL2625,141495,1
29139,CHEMBL3198,79946,0
53644,CHEMBL3072,1973550,1
105195,CHEMBL270,1947810,1
87842,CHEMBL4140,364272,0
94387,CHEMBL1075140,615774,1
38800,CHEMBL313,148655,1
87510,CHEMBL2567,450432,1
63170,CHEMBL302,231184,0
80214,CHEMBL269,276066,1
9008,CHEMBL2564,99686,1
104261,CHEMBL4824,2042259,0
683,CHEMBL2363,1855,0
25444,CHEMBL3199,268063,0
51851,CHEMBL339,92364,1
100201,CHEMBL3199,391769,1
53109,CHEMBL318,32453,0
24560,CHEMBL302,187184,1
60430,CHEMBL4468,468947,1
20138,CHEMBL318,1385774,0
92829,CHEMBL4731,1273887,1
56513,CHEMBL326,707354,1
94162,CHEMBL3802,301964,0
72846,CHEMBL1293238,725480,1
29085,CHEMBL2363,30225,1
101265,CHEMBL4124,299434,1
91405,CHEMBL285,193764,0
44964,CHEMBL5450,161257,1
87915,CHEMBL277,437163,0
22117,CHEMBL273,543556,1
86614,CHEMBL300,118804,0
83217,CHEMBL3455,683966,1
77734,CHEMBL3403,458516,0
31685,CHEMBL2854,1384589,1
83565,CHEMBL4552,46756,1
81394,CHEMBL2564,1151285,1
79465,CHEMBL322,494224,1
47753,CHEMBL309,55215,0
78832,CHEMBL4503,514392,1
104073,CHEMBL1293238,876583,0
8542,CHEMBL3369,77473,1
73538,CHEMBL1075140,1618378,1
58252,CHEMBL3247,418870,1
90231,CHEMBL1293231,1678809,1
65576,CHEMBL1293231,817569,0
58526,CHEMBL1293231,1023747,1
34682,CHEMBL338,550654,0
64300,CHEMBL3571,600060,1
74339,CHEMBL1293231,1321487,0
43250,CHEMBL339,130989,1
65919,CHEMBL313,324306,0
27666,CHEMBL3369,63416,1
59329,CHEMBL3072,1248734,0
75858,CHEMBL270,1950859,0
27124,CHEMBL4566,183421,1
72768,CHEMBL339,312621,0
26051,CHEMBL4027,61212,0
58195,CHEMBL269,333551,1
102470,CHEMBL4828,453231,0
91433,CHEMBL269,1384726,1
18911,CHEMBL265,258933,0
59510,CHEMBL2391,369059,1
66015,CHEMBL1293238,855529,0
31205,CHEMBL4564,62806,1
99898,CHEMBL4908,2017986,1
25351,CHEMBL3872,46789,1
83260,CHEMBL4652,457624,1
28634,CHEMBL315,115596,1
13125,CHEMBL273,153591,1
98889,CHEMBL2363,126153,0
24021,CHEMBL257,272554,0
1393,CHEMBL2176813,2035320,1
1944,CHEMBL313,245405,0
87665,CHEMBL4730,326209,1
72875,CHEMBL1075302,576791,1
43480,CHEMBL304,214316,1
42846,CHEMBL2871,167665,1
82468,CHEMBL5499,1610733,0
69685,CHEMBL270,25015,1
76546,CHEMBL2851,1051706,1
79466,CHEMBL2207,1977979,1
3060,CHEMBL257,223734,0
104705,CHEMBL285,27830,0
60298,CHEMBL1075284,1758420,0
7953,CHEMBL3358,547975,0
29585,CHEMBL2625,211960,0
99752,CHEMBL5353,1514188,1
24259,CHEMBL4124,97987,1
28388,CHEMBL3815,642915,0
38982,CHEMBL276,39809,0
74691,CHEMBL3066,72263,1
101112,CHEMBL315,1578553,1
71121,CHEMBL4092,318182,0
74557,CHEMBL1075232,1996352,0
17492,CHEMBL273,35499,1
63954,CHEMBL1075232,2025067,1
100614,CHEMBL3222,1427335,0
25065,CHEMBL4701,8262,1
68973,CHEMBL1075232,1996345,1
100445,CHEMBL1255149,1343655,1
64930,CHEMBL3602,231023,1
29497,CHEMBL4077,101165,0
82160,CHEMBL6080,1423049,0
13965,CHEMBL339,108559,0
56908,CHEMBL1293231,817593,1
93187,CHEMBL276,675953,1
81111,CHEMBL313,578481,1
102954,CHEMBL4477,374909,1
23438,CHEMBL2363,86885,1
6981,CHEMBL309,39809,0
105082,CHEMBL2363,238784,0
87693,CHEMBL270,1528440,1
6980,CHEMBL309,192580,1
93666,CHEMBL4552,509559,1
69835,CHEMBL1075232,2001994,0
12158,CHEMBL3571,48395,1
87253,CHEMBL313,1064204,1
49486,CHEMBL338,90709,0
65503,CHEMBL4649,559555,1
7501,CHEMBL269,226170,1
85400,CHEMBL4908,2035334,1
41260,CHEMBL313,231942,1
44642,CHEMBL273,91050,1
86836,CHEMBL3358,1338297,1
29238,CHEMBL2176813,1974440,1
11420,CHEMBL273,222386,1
68986,CHEMBL322,571284,0
31215,CHEMBL2325,606124,1
59751,CHEMBL5000,1168145,0
65269,CHEMBL6140,1997334,1
35863,CHEMBL312,257610,0
95156,CHEMBL5570,1993691,1
48666,CHEMBL326,346671,0
81844,CHEMBL3229,520498,1
102927,CHEMBL3614,612784,0
93031,CHEMBL3138,2054925,1
54391,CHEMBL2878,599902,0
74456,CHEMBL318,607385,1
12897,CHEMBL5373,206253,1
104717,CHEMBL1293231,850686,1
84244,CHEMBL3066,72338,0
43545,CHEMBL2741,82697,0
105249,CHEMBL313,6529,1
14367,CHEMBL2851,59040,0
95430,CHEMBL339,378945,0
92197,CHEMBL3910,426636,1
30213,CHEMBL313,244119,1
53213,CHEMBL270,1528438,1
102745,CHEMBL2567,450798,1
66561,CHEMBL318,2051932,1
99598,CHEMBL273,466849,1
88175,CHEMBL318,606761,1
23757,CHEMBL3597,211191,1
15178,CHEMBL4054,546775,1
79407,CHEMBL4653,409541,1
104999,CHEMBL322,1583090,1
63069,CHEMBL326,87821,1
65606,CHEMBL339,367161,1
100537,CHEMBL4316,1425644,0
64199,CHEMBL3614,323262,1
62787,CHEMBL3223,1973273,1
87487,CHEMBL270,1787592,0
88865,CHEMBL3247,487416,1
101399,CHEMBL4108,218584,0
30547,CHEMBL273,8635,1
69100,CHEMBL1293238,762362,1
47673,CHEMBL2176813,2035298,1
69262,CHEMBL4980,1264705,0
92922,CHEMBL4980,1522111,0
13891,CHEMBL3199,117821,1
84312,CHEMBL273,1278936,1
23427,CHEMBL322,224987,1
32812,CHEMBL339,550321,1
100624,CHEMBL4468,469880,1
10261,CHEMBL3465,227016,1
67915,CHEMBL1075289,1447077,0
84761,CHEMBL1293231,773705,0
103651,CHEMBL2659,366876,1
39867,CHEMBL2854,1386792,0
2947,CHEMBL3160,112345,0
53488,CHEMBL4124,1571152,1
105171,CHEMBL2851,1145146,0
67402,CHEMBL1293231,922463,0
94498,CHEMBL313,182184,1
97818,CHEMBL4908,2035342,1
31913,CHEMBL3247,201973,1
60412,CHEMBL2336,438475,1
81972,CHEMBL4124,1272892,1
99746,CHEMBL273,229525,1
25105,CHEMBL269,293697,1
52661,CHEMBL3138,111143,1
82332,CHEMBL339,546006,0
102243,CHEMBL4321,235467,1
100146,CHEMBL2851,621123,0
75061,CHEMBL5011,1344276,1
4411,CHEMBL313,40583,1
105258,CHEMBL1075228,1955717,1
61102,CHEMBL273,624433,1
6348,CHEMBL5508,727073,0
69083,CHEMBL302,406704,0
83729,CHEMBL4908,2017953,1
5999,CHEMBL3072,1797711,1
21164,CHEMBL269,1546862,0
81744,CHEMBL4124,447585,1
45151,CHEMBL276,194434,0
60979,CHEMBL4828,2087871,0
66296,CHEMBL270,332394,1
3231,CHEMBL4027,1633500,0
17491,CHEMBL3199,194204,0
103921,CHEMBL318,23240,0
72641,CHEMBL269,1570533,1
80864,CHEMBL3222,370436,1
55012,CHEMBL302,1205529,0
70315,CHEMBL6140,1747009,1
38709,CHEMBL2325,606249,1
99491,CHEMBL4908,1974412,1
91242,CHEMBL1075228,1950301,1
81720,CHEMBL3571,520067,1
80275,CHEMBL2496,486369,1
39448,CHEMBL257,204044,1
59535,CHEMBL318,312338,0
42889,CHEMBL3247,1387371,1
81062,CHEMBL1075280,1164173,0
83877,CHEMBL3037,1790470,0
93469,CHEMBL2207,1991345,1
102028,CHEMBL4552,1559203,1
5933,CHEMBL304,100451,1
39554,CHEMBL3072,1797701,0
23781,CHEMBL3571,21505,1
100671,CHEMBL5011,1817708,1
56072,CHEMBL270,250528,1
48979,CHEMBL318,216521,0
14333,CHEMBL4566,290927,1
100051,CHEMBL4464,71270,0
85221,CHEMBL1293231,746503,1
99105,CHEMBL285,76119,1
90200,CHEMBL273,320116,1
84566,CHEMBL5373,1530302,0
16981,CHEMBL3027,26333,1
94540,CHEMBL4653,409527,1
12558,CHEMBL4554,204271,1
60423,CHEMBL322,76355,0
53054,CHEMBL302,1561847,0
39464,CHEMBL338,32957,0
55925,CHEMBL2470,1515357,1
46483,CHEMBL2991,235492,1
10442,CHEMBL273,241114,1
84595,CHEMBL4552,1589472,1
53673,CHEMBL1293231,408442,0
61669,CHEMBL3996,703484,1
46855,CHEMBL2871,1363782,1
96663,CHEMBL2993,1338297,1
83853,CHEMBL4908,337408,1
22263,CHEMBL273,223315,1
56499,CHEMBL3602,67557,1
105262,CHEMBL2564,1978309,1
92321,CHEMBL317,220363,1
53311,CHEMBL1293238,1009283,1
21087,CHEMBL3815,44631,0
70983,CHEMBL1293231,746541,0
70609,CHEMBL2363,189842,0
31,CHEMBL3457,227872,1
11586,CHEMBL273,258025,1
49686,CHEMBL338,41106,1
43475,CHEMBL2868,195929,0
77753,CHEMBL4489,1075627,1
59623,CHEMBL6140,1820787,1
54574,CHEMBL330,92442,1
41913,CHEMBL330,131713,0
23379,CHEMBL4720,40217,1
66896,CHEMBL1293238,912346,1
87618,CHEMBL2978,625484,1
5825,CHEMBL2991,235686,0
62266,CHEMBL5102,2022256,1
73548,CHEMBL1293231,867915,1
54588,CHEMBL1795126,1781768,1
93361,CHEMBL4824,599783,0
94725,CHEMBL1075284,1587724,0
34893,CHEMBL2470,202779,0
38538,CHEMBL2372,280695,1
70242,CHEMBL4908,2017925,1
16733,CHEMBL3766,214112,0
37849,CHEMBL4329,1542578,1
100526,CHEMBL4649,441728,1
102050,CHEMBL2207,2037046,1
83124,CHEMBL4980,522555,1
60267,CHEMBL5200,386157,0
11888,CHEMBL273,151560,1
24432,CHEMBL273,113321,1
79319,CHEMBL2363,1561747,1
